user_id,signup_date,country,device,user_segment,wallet_connected,funded,used_product,retained,deposit_amount
1098,06.05.2024,ES,tablet,vip,1.0,0,0,0,0.0
1099,03.12.2024,FR,mobile,new,1.0,1,0,0,4545.88
1100,2024-02-13,FR,mobile,new,1.0,1,0,0,1581.93
1101,2024-03-30,NL,mobile,returning,1.0,0,0,0,0.0
1102,05.12.2024,NL,desktop,returning,1.0,1,0,0,4883.25
1103,06.09.2024,AU,mobile,new,1.0,1,1,0,1442.24
1104,05.03.2024,CA,desktop,returning,1.0,1,0,0,4769.51
1105,01.05.2024,AU,mobile,returning,1.0,1,1,1,315.05
1106,05.06.2024,DE,tablet,new,1.0,0,0,0,0.0
1107,2024-04-22,DE,mobile,returning,1.0,1,0,0,3560.9
1108,2024-04-20,US,desktop,vip,1.0,1,1,0,2683.95
1109,06.12.2024,SG,mobile,new,1.0,1,0,0,2415.49
1110,2024-03-17,ES,desktop,returning,1.0,0,0,0,0.0
1111,2024-01-13,FR,mobile,vip,1.0,1,1,1,1156.3
1112,06.01.2024,CA,mobile,returning,1.0,0,0,0,0.0
1113,2024-02-27,UK,mobile,new,1.0,0,0,0,0.0
1114,05.09.2024,UK,desktop,new,1.0,1,1,1,3542.7
1115,2024-03-28,IT,desktop,new,1.0,1,0,0,994.51
1116,02.05.2024,NL,mobile,new,1.0,1,1,1,2786.57
1117,2024-01-25,US,mobile,vip,1.0,0,0,0,0.0
1118,02.03.2024,IT,mobile,new,1.0,1,0,0,1303.56
1119,2024-05-19,IT,desktop,new,1.0,0,0,0,0.0
1120,2024-01-19,SG,desktop,returning,1.0,0,0,0,0.0
1121,2024-04-23,ES,desktop,new,1.0,1,1,1,4780.33
1122,2024-04-15,FR,mobile,new,1.0,1,1,1,191.72
1123,02.06.2024,CA,tablet,new,1.0,1,0,0,1038.65
1124,2024-04-16,UK,desktop,new,1.0,1,0,0,1249.44
1125,05.08.2024,UK,desktop,returning,1.0,1,0,0,2099.64
1126,2024-02-29,UK,mobile,returning,1.0,1,0,0,1202.01
1127,03.07.2024,DE,desktop,new,1.0,0,0,0,0.0
1128,2024-06-25,ES,mobile,new,1.0,1,0,0,2482.18
1129,2024-03-19,US,mobile,returning,1.0,1,0,0,4368.7
1130,2024-06-22,UK,mobile,vip,1.0,0,0,0,0.0
1131,2024-04-20,SG,mobile,new,1.0,1,0,0,3574.71
1132,2024-02-17,UK,mobile,returning,1.0,1,1,0,2920.81
1133,2024-05-26,US,mobile,new,1.0,0,0,0,0.0
1134,2024-03-28,DE,mobile,new,1.0,0,0,0,0.0
1135,02.09.2024,SG,desktop,returning,1.0,1,0,0,490.57
1136,2024-05-13,IT,mobile,new,1.0,0,0,0,0.0
1137,04.05.2024,US,mobile,new,1.0,1,0,0,3485.26
1138,06.11.2024,IT,mobile,new,1.0,1,1,1,873.75
1139,03.01.2024,NL,desktop,new,1.0,1,0,0,3942.52
1140,01.05.2024,AU,desktop,returning,1.0,1,0,0,1287.78
1141,02.06.2024,UK,mobile,new,1.0,1,0,0,2114.39
1142,2024-05-18,US,tablet,new,1.0,0,0,0,0.0
1143,2024-04-15,AU,mobile,new,1.0,1,1,1,1784.83
1144,04.08.2024,CA,tablet,returning,1.0,1,1,0,4301.13
1145,2024-06-16,SG,mobile,new,1.0,0,0,0,0.0
1146,01.08.2024,ES,mobile,returning,1.0,1,0,0,676.4
1147,2024-03-27,NL,mobile,returning,1.0,1,1,0,2849.94
1148,2024-03-24,CA,mobile,vip,1.0,1,0,0,753.2
1149,01.11.2024,CA,mobile,vip,1.0,1,1,0,3538.74
1150,03.11.2024,NL,desktop,new,1.0,1,1,1,4530.14
1151,04.03.2024,IT,desktop,new,1.0,1,1,0,2201.31
1152,05.02.2024,US,mobile,returning,1.0,1,0,0,2466.06
1153,2024-06-24,FR,mobile,returning,1.0,1,0,0,4640.74
1154,2024-05-20,UK,mobile,new,1.0,1,0,0,2628.91
1155,2024-04-15,SG,mobile,new,1.0,1,1,1,2463.61
1156,2024-02-18,DE,desktop,new,1.0,1,1,0,2912.73
1157,01.07.2024,US,mobile,vip,1.0,0,0,0,0.0
1158,04.10.2024,UK,desktop,vip,1.0,1,1,0,3461.69
1159,06.01.2024,US,mobile,new,1.0,1,1,1,579.07
1160,2024-05-30,CA,mobile,new,1.0,0,0,0,0.0
1161,2024-02-20,FR,mobile,new,1.0,1,0,0,4114.5
1162,2024-06-23,DE,mobile,new,1.0,0,0,0,0.0
1163,01.05.2024,US,mobile,returning,1.0,0,0,0,0.0
1164,2024-01-13,UK,desktop,returning,1.0,1,1,0,2205.75
1165,02.11.2024,DE,mobile,new,1.0,0,0,0,0.0
1166,05.04.2024,DE,mobile,new,1.0,1,1,1,408.13
1167,05.12.2024,ES,desktop,new,1.0,1,1,1,3941.6
1168,2024-05-30,SG,mobile,vip,1.0,1,1,1,1915.9
1169,03.02.2024,CA,desktop,new,1.0,0,0,0,0.0
1170,05.08.2024,ES,mobile,new,1.0,0,0,0,0.0
1171,2024-03-14,UK,mobile,returning,1.0,1,1,0,546.82
1172,2024-04-23,UK,desktop,returning,1.0,1,0,0,3187.21
1173,2024-02-23,IT,desktop,vip,1.0,1,1,1,4406.65
1174,2024-04-25,US,mobile,new,1.0,0,0,0,0.0
1175,05.10.2024,US,mobile,new,1.0,1,0,0,4444.38
1176,2024-03-23,IT,desktop,new,1.0,1,1,1,4790.43
1177,2024-06-27,AU,mobile,vip,1.0,1,1,1,4345.14
1178,05.09.2024,NL,mobile,returning,1.0,0,0,0,0.0
1179,2024-02-18,US,desktop,returning,1.0,1,0,0,60.6
1180,2024-01-31,NL,desktop,new,1.0,1,1,0,1932.19
1181,2024-03-14,US,desktop,returning,1.0,1,0,0,4101.79
1182,2024-04-26,SG,desktop,new,1.0,0,0,0,0.0
1183,01.03.2024,AU,desktop,new,1.0,1,0,0,1862.95
1184,05.03.2024,FR,desktop,new,1.0,1,0,0,3027.67
1185,06.11.2024,AU,desktop,returning,1.0,0,0,0,0.0
1186,2024-03-25,UK,mobile,new,1.0,1,1,1,3051.27
1187,06.12.2024,IT,mobile,returning,1.0,1,1,1,1856.88
1188,03.04.2024,UK,desktop,returning,1.0,0,0,0,0.0
1189,06.08.2024,FR,desktop,new,1.0,0,0,0,0.0
1190,2024-01-18,ES,mobile,returning,1.0,1,1,1,4527.15
1191,02.03.2024,UK,mobile,new,1.0,0,0,0,0.0
1192,2024-02-25,UK,tablet,new,1.0,1,0,0,2540.98
1193,03.07.2024,UK,mobile,returning,1.0,0,0,0,0.0
1194,2024-03-31,DE,mobile,returning,1.0,1,1,0,2350.68
1195,03.07.2024,NL,desktop,new,1.0,0,0,0,0.0
1196,2024-04-19,AU,tablet,returning,1.0,1,1,0,4987.69
1197,2024-06-15,ES,desktop,returning,1.0,1,0,0,2492.83
1198,2024-06-14,AU,desktop,new,1.0,1,0,0,933.07
1199,02.09.2024,SG,mobile,new,1.0,1,0,0,2589.69
1200,2024-05-26,NL,desktop,returning,1.0,0,0,0,0.0
1201,05.12.2024,ES,mobile,new,1.0,1,1,0,4079.38
1202,2024-05-21,SG,desktop,returning,1.0,0,0,0,0.0
1203,2024-03-31,CA,mobile,returning,1.0,0,0,0,0.0
1204,2024-02-18,DE,mobile,new,1.0,0,0,0,0.0
1205,03.04.2024,UK,mobile,vip,1.0,1,1,0,3895.46
1206,2024-04-21,DE,mobile,new,1.0,1,1,0,3953.48
1207,04.09.2024,AU,desktop,vip,1.0,1,0,0,3554.72
1208,2024-04-13,ES,tablet,new,1.0,1,1,0,1308.38
1209,06.11.2024,SG,desktop,returning,1.0,0,0,0,0.0
1210,01.05.2024,FR,desktop,new,1.0,1,0,0,4317.32
1211,2024-04-28,SG,mobile,returning,1.0,1,0,0,4472.55
1212,2024-03-28,DE,desktop,new,1.0,1,1,1,1011.06
1213,2024-06-15,UK,desktop,new,1.0,0,0,0,0.0
1214,05.06.2024,FR,desktop,new,1.0,1,0,0,695.76
1215,2024-01-24,AU,mobile,returning,1.0,1,1,0,4879.24
1216,2024-06-16,FR,desktop,new,1.0,0,0,0,0.0
1217,2024-04-16,NL,desktop,returning,1.0,0,0,0,0.0
1218,2024-02-19,CA,mobile,returning,1.0,1,0,0,4348.2
1219,2024-02-27,UK,desktop,vip,1.0,1,1,1,4471.52
1220,01.01.2024,DE,tablet,new,1.0,0,0,0,0.0
1221,2024-06-19,ES,mobile,returning,1.0,1,0,0,4437.56
1222,2024-06-15,IT,desktop,new,1.0,0,0,0,0.0
1223,2024-05-17,FR,desktop,returning,1.0,1,1,0,2731.35
1224,01.02.2024,US,desktop,returning,1.0,1,0,0,3249.69
1225,03.03.2024,IT,mobile,new,1.0,1,0,0,2749.55
1226,2024-01-16,AU,desktop,new,1.0,1,1,0,303.47
1227,02.06.2024,US,mobile,new,1.0,1,0,0,3740.24
1228,2024-01-16,US,mobile,new,1.0,0,0,0,0.0
1229,2024-03-27,US,desktop,vip,1.0,1,1,0,2551.39
1230,2024-03-30,SG,desktop,new,1.0,1,1,0,3256.16
1231,2024-03-20,IT,desktop,vip,1.0,1,0,0,2538.07
1232,2024-01-27,AU,mobile,new,1.0,0,0,0,0.0
1233,2024-04-20,DE,mobile,vip,1.0,0,0,0,0.0
1234,03.04.2024,CA,tablet,returning,1.0,0,0,0,0.0
1235,04.06.2024,AU,mobile,returning,1.0,1,0,0,2484.47
1236,06.08.2024,DE,desktop,new,1.0,1,1,1,900.36
1237,2024-05-16,DE,desktop,new,1.0,1,1,1,1429.63
1238,01.11.2024,US,desktop,new,1.0,1,1,0,836.32
1239,03.10.2024,UK,mobile,new,1.0,1,0,0,1018.55
1240,06.06.2024,IT,desktop,returning,1.0,0,0,0,0.0
1241,2024-05-22,DE,desktop,returning,1.0,1,1,0,4866.24
1242,2024-02-17,IT,mobile,new,1.0,1,0,0,807.91
1243,04.03.2024,NL,mobile,new,1.0,1,1,0,1382.89
1244,2024-03-16,SG,mobile,new,1.0,1,1,1,2973.42
1245,2024-02-29,CA,mobile,new,1.0,1,0,0,3070.38
1246,03.08.2024,NL,desktop,new,1.0,1,0,0,812.17
1247,2024-02-26,DE,desktop,returning,1.0,0,0,0,0.0
1248,03.04.2024,AU,tablet,new,1.0,0,0,0,0.0
1249,2024-03-20,IT,mobile,returning,1.0,1,0,0,3978.9
1250,2024-03-27,NL,desktop,new,1.0,1,0,0,3936.75
1251,2024-06-15,IT,mobile,returning,1.0,1,1,1,1224.72
1252,2024-04-29,SG,desktop,new,1.0,1,0,0,1478.9
1253,2024-05-22,AU,desktop,returning,1.0,0,0,0,0.0
1254,2024-03-19,NL,tablet,new,1.0,0,0,0,0.0
1255,06.04.2024,IT,desktop,new,1.0,1,0,0,4693.04
1256,02.05.2024,AU,tablet,new,1.0,1,0,0,4137.07
1257,2024-02-23,US,desktop,returning,1.0,0,0,0,0.0
1258,2024-05-24,FR,desktop,returning,1.0,1,1,1,3504.1
1259,04.09.2024,US,mobile,new,1.0,0,0,0,0.0
1260,2024-03-26,CA,desktop,new,1.0,1,1,1,457.05
1261,2024-01-22,DE,desktop,new,1.0,0,0,0,0.0
1262,2024-03-15,UK,mobile,new,1.0,1,0,0,2120.41
1263,02.05.2024,FR,mobile,returning,1.0,0,0,0,0.0
1264,2024-01-29,DE,desktop,returning,1.0,1,0,0,2818.54
1265,2024-06-18,NL,mobile,vip,1.0,0,0,0,0.0
1266,06.08.2024,CA,mobile,vip,1.0,0,0,0,0.0
1267,2024-05-21,SG,desktop,returning,1.0,1,1,1,977.69
1268,2024-01-18,CA,tablet,new,1.0,1,1,0,2268.72
1269,02.07.2024,IT,desktop,new,1.0,1,0,0,3025.08
1270,04.10.2024,CA,mobile,new,1.0,0,0,0,0.0
1271,02.03.2024,NL,mobile,new,1.0,1,0,0,1670.51
1272,2024-04-30,SG,mobile,returning,1.0,1,0,0,3915.68
1273,2024-06-21,SG,mobile,vip,1.0,1,0,0,4210.23
1274,2024-03-27,ES,mobile,returning,1.0,0,0,0,0.0
1275,06.08.2024,CA,tablet,new,1.0,1,1,0,1651.87
1276,2024-04-19,US,mobile,new,1.0,0,0,0,0.0
1277,03.07.2024,ES,mobile,returning,1.0,0,0,0,0.0
1278,02.12.2024,ES,mobile,returning,1.0,1,1,1,4201.35
1279,05.02.2024,NL,mobile,new,1.0,0,0,0,0.0
1280,2024-01-22,FR,mobile,returning,1.0,1,0,0,562.7
1281,2024-03-27,US,mobile,returning,1.0,1,1,1,4196.76
1282,2024-03-17,SG,tablet,new,1.0,1,0,0,806.11
1283,05.04.2024,CA,mobile,new,1.0,1,1,1,460.49
1284,04.05.2024,ES,mobile,returning,1.0,0,0,0,0.0
1285,05.01.2024,DE,mobile,returning,1.0,0,0,0,0.0
1286,06.05.2024,DE,mobile,new,1.0,1,1,1,3226.79
1287,02.09.2024,ES,mobile,returning,1.0,0,0,0,0.0
1288,2024-04-13,IT,mobile,returning,1.0,1,0,0,2386.09
1289,2024-06-21,CA,mobile,returning,1.0,0,0,0,0.0
1290,2024-04-28,NL,desktop,new,1.0,0,0,0,0.0
1291,2024-05-17,SG,mobile,vip,1.0,1,0,0,4544.06
1292,2024-06-21,ES,mobile,new,1.0,0,0,0,0.0
1293,2024-04-29,US,mobile,returning,1.0,1,1,0,1847.79
1294,2024-01-17,ES,mobile,returning,1.0,1,0,0,1471.4
1295,04.11.2024,AU,mobile,new,1.0,1,0,0,2528.64
1296,05.09.2024,SG,mobile,new,1.0,0,0,0,0.0
1297,2024-05-24,FR,mobile,returning,1.0,0,0,0,0.0
1298,2024-04-17,SG,mobile,returning,1.0,0,0,0,0.0
1299,2024-03-30,US,mobile,new,1.0,1,0,0,2306.93
1300,2024-04-28,AU,mobile,new,1.0,1,1,1,1754.92
1301,2024-06-14,FR,mobile,new,1.0,0,0,0,0.0
1302,2024-06-13,UK,tablet,new,1.0,1,0,0,3484.02
1303,03.03.2024,US,desktop,vip,1.0,0,0,0,0.0
1304,01.05.2024,DE,desktop,returning,1.0,1,1,1,3809.83
1305,2024-01-25,IT,desktop,vip,1.0,1,0,0,4272.27
1306,2024-03-13,SG,tablet,new,1.0,1,1,0,4865.64
1307,05.03.2024,UK,desktop,returning,1.0,1,1,1,1369.95
1308,2024-01-22,AU,desktop,new,1.0,1,1,1,3594.66
1309,04.02.2024,UK,mobile,returning,1.0,0,0,0,0.0
1310,02.04.2024,NL,mobile,new,1.0,1,0,0,2001.58
1311,2024-02-24,CA,desktop,new,1.0,0,0,0,0.0
1312,05.07.2024,SG,tablet,new,1.0,1,1,0,3401.56
1313,2024-01-20,CA,mobile,new,1.0,1,1,0,2406.11
1314,01.05.2024,DE,desktop,returning,1.0,1,0,0,4969.18
1315,2024-06-15,UK,mobile,returning,1.0,1,0,0,3658.07
1316,03.03.2024,AU,mobile,returning,1.0,1,0,0,4764.83
1317,02.01.2024,DE,mobile,vip,1.0,1,0,0,4183.1
1318,2024-03-14,CA,mobile,new,1.0,1,1,0,4519.36
1319,2024-06-16,UK,mobile,new,1.0,0,0,0,0.0
1320,2024-05-24,DE,desktop,returning,1.0,0,0,0,0.0
1321,04.10.2024,US,desktop,new,1.0,0,0,0,0.0
1322,2024-03-19,ES,desktop,new,1.0,0,0,0,0.0
1323,06.08.2024,IT,mobile,returning,1.0,1,0,0,4081.38
1324,2024-01-23,FR,desktop,new,1.0,0,0,0,0.0
1325,2024-02-25,US,mobile,new,1.0,1,0,0,2322.84
1326,2024-05-16,DE,mobile,new,1.0,0,0,0,0.0
1327,2024-04-15,AU,desktop,new,1.0,0,0,0,0.0
1328,03.09.2024,NL,mobile,new,1.0,1,1,1,1296.35
1329,2024-01-22,ES,mobile,new,1.0,1,0,0,1883.08
1330,02.01.2024,FR,mobile,new,1.0,1,0,0,150.17
1331,2024-06-23,US,desktop,new,1.0,1,0,0,2643.77
1332,01.02.2024,NL,mobile,new,1.0,1,1,0,2550.04
1333,05.02.2024,NL,desktop,returning,1.0,0,0,0,0.0
1334,2024-03-25,NL,desktop,new,1.0,1,1,1,2649.99
1335,2024-06-28,ES,desktop,new,1.0,1,1,1,4871.45
1336,2024-01-14,UK,desktop,new,1.0,1,0,0,4561.7
1337,02.06.2024,US,mobile,new,1.0,0,0,0,0.0
1338,2024-01-27,UK,mobile,new,1.0,1,1,0,850.48
1339,2024-05-31,SG,mobile,new,1.0,0,0,0,0.0
1340,03.04.2024,ES,mobile,returning,1.0,0,0,0,0.0
1341,03.10.2024,NL,desktop,returning,1.0,0,0,0,0.0
1342,06.02.2024,NL,mobile,vip,1.0,1,0,0,1875.97
1343,2024-01-15,ES,mobile,new,1.0,1,0,0,2148.58
1344,2024-01-29,SG,desktop,new,1.0,1,0,0,1834.64
1345,2024-03-14,IT,desktop,new,1.0,1,1,1,4002.56
1346,2024-01-28,AU,desktop,returning,1.0,1,0,0,2643.99
1347,2024-02-28,IT,desktop,new,1.0,0,0,0,0.0
1348,2024-03-13,UK,desktop,new,1.0,1,0,0,2881.89
1349,2024-05-28,ES,desktop,new,1.0,1,0,0,4272.42
1350,01.10.2024,AU,mobile,returning,1.0,0,0,0,0.0
1351,05.11.2024,IT,tablet,vip,1.0,1,0,0,4039.34
1352,03.02.2024,UK,mobile,vip,1.0,1,1,1,704.45
1353,05.11.2024,DE,mobile,new,1.0,1,0,0,3583.88
1354,05.06.2024,CA,mobile,new,1.0,1,1,0,2205.41
1355,01.06.2024,AU,desktop,returning,1.0,1,0,0,1508.51
1356,2024-03-20,FR,tablet,new,1.0,1,1,0,297.59
1357,03.12.2024,AU,mobile,new,1.0,1,1,1,2461.89
1358,2024-01-16,UK,mobile,returning,1.0,1,0,0,1809.41
1359,02.07.2024,NL,desktop,returning,1.0,0,0,0,0.0
1360,2024-06-25,UK,tablet,vip,1.0,1,0,0,1294.99
1361,03.05.2024,US,mobile,new,1.0,1,1,1,3488.63
1362,05.05.2024,NL,mobile,new,1.0,0,0,0,0.0
1363,2024-03-23,UK,desktop,new,1.0,1,1,0,3858.95
1364,2024-06-26,IT,mobile,returning,1.0,1,0,0,1261.71
1365,2024-01-17,CA,desktop,returning,1.0,1,0,0,294.76
1366,2024-04-22,UK,mobile,returning,1.0,0,0,0,0.0
1367,06.04.2024,IT,mobile,vip,1.0,1,1,0,4251.33
1368,2024-06-20,FR,mobile,returning,1.0,1,1,0,99.3
1369,2024-05-19,US,mobile,new,1.0,0,0,0,0.0
1370,03.10.2024,DE,mobile,returning,1.0,0,0,0,0.0
1371,03.11.2024,US,mobile,returning,1.0,1,0,0,4688.71
1372,05.10.2024,NL,desktop,new,1.0,0,0,0,0.0
1373,2024-02-18,CA,mobile,new,1.0,1,0,0,3156.72
1374,2024-01-21,US,tablet,returning,1.0,1,0,0,1643.14
1375,2024-05-15,AU,mobile,new,1.0,0,0,0,0.0
1376,03.04.2024,DE,desktop,returning,1.0,1,1,1,1270.07
1377,06.06.2024,NL,mobile,new,1.0,1,0,0,94.58
1378,02.01.2024,AU,mobile,vip,1.0,1,1,0,1215.58
1379,2024-01-20,NL,mobile,new,1.0,1,0,0,731.76
1380,2024-01-16,AU,mobile,new,1.0,1,0,0,3080.22
1381,06.01.2024,SG,desktop,new,1.0,0,0,0,0.0
1382,2024-02-29,CA,desktop,new,1.0,1,1,1,874.4
1383,2024-06-21,IT,desktop,new,1.0,1,1,1,2666.72
1384,2024-05-16,US,mobile,new,1.0,0,0,0,0.0
1385,2024-06-27,FR,desktop,returning,1.0,1,1,0,2971.08
1386,04.12.2024,AU,desktop,new,1.0,0,0,0,0.0
1387,03.01.2024,SG,tablet,returning,1.0,1,0,0,1525.31
1388,2024-06-16,CA,desktop,returning,1.0,0,0,0,0.0
1389,2024-04-13,FR,mobile,returning,1.0,1,1,1,223.57
1390,03.01.2024,US,mobile,new,1.0,1,1,0,234.41
1391,2024-03-16,SG,mobile,new,1.0,0,0,0,0.0
1392,2024-01-15,FR,desktop,new,1.0,0,0,0,0.0
1393,05.11.2024,DE,mobile,returning,1.0,0,0,0,0.0
1394,2024-05-30,ES,desktop,returning,1.0,1,0,0,180.42
1395,06.03.2024,NL,mobile,new,1.0,0,0,0,0.0
1396,04.12.2024,NL,mobile,new,1.0,1,0,0,3708.67
1397,2024-06-13,UK,mobile,new,1.0,1,0,0,1624.15
1398,2024-06-19,DE,mobile,new,1.0,0,0,0,0.0
1399,2024-06-13,ES,desktop,new,1.0,1,0,0,3991.69
1400,06.05.2024,UK,mobile,returning,1.0,1,1,1,2187.08
1401,06.05.2024,FR,desktop,new,1.0,0,0,0,0.0
1402,2024-06-25,UK,mobile,returning,1.0,0,0,0,0.0
1403,2024-03-15,AU,mobile,vip,1.0,0,0,0,0.0
1404,2024-06-27,DE,desktop,returning,1.0,1,0,0,2292.34
1405,2024-06-26,SG,mobile,new,1.0,1,1,0,2588.77
1406,2024-01-28,SG,desktop,new,1.0,1,0,0,3579.51
1407,2024-03-14,ES,desktop,new,1.0,1,1,1,1403.84
1408,05.12.2024,US,desktop,returning,1.0,1,0,0,651.86
1409,05.04.2024,SG,mobile,new,1.0,1,0,0,2802.48
1410,2024-02-25,DE,mobile,new,1.0,1,0,0,1668.54
1411,03.04.2024,CA,desktop,new,1.0,0,0,0,0.0
1412,05.06.2024,NL,desktop,new,1.0,0,0,0,0.0
1413,2024-04-30,CA,desktop,returning,1.0,0,0,0,0.0
1414,2024-03-29,UK,mobile,new,1.0,0,0,0,0.0
1415,2024-01-17,IT,mobile,new,1.0,1,0,0,2240.33
1416,04.06.2024,AU,mobile,new,1.0,1,1,1,3252.39
1417,2024-02-24,IT,desktop,new,1.0,0,0,0,0.0
1418,2024-05-16,DE,mobile,returning,1.0,0,0,0,0.0
1419,2024-04-19,IT,mobile,new,1.0,1,0,0,2495.92
1420,2024-01-16,CA,desktop,new,1.0,1,1,0,3120.38
1421,2024-05-23,US,mobile,returning,1.0,0,0,0,0.0
1422,2024-01-13,DE,mobile,returning,1.0,1,0,0,2743.79
1423,2024-03-18,NL,mobile,new,1.0,0,0,0,0.0
1424,2024-03-25,ES,mobile,new,1.0,0,0,0,0.0
1425,2024-03-13,DE,mobile,new,1.0,1,0,0,3711.99
1426,2024-04-28,FR,mobile,new,1.0,1,0,0,3544.39
1427,2024-06-17,NL,mobile,new,1.0,0,0,0,0.0
1428,03.08.2024,DE,mobile,new,1.0,1,1,0,2694.24
1429,2024-03-14,FR,mobile,vip,1.0,1,1,0,3410.57
1430,04.08.2024,NL,desktop,new,1.0,1,0,0,4374.12
1431,2024-04-26,UK,mobile,returning,1.0,1,0,0,2189.74
1432,2024-05-16,SG,mobile,returning,1.0,1,0,0,2093.18
1433,2024-06-27,AU,mobile,vip,1.0,1,1,0,3833.02
1434,2024-06-24,SG,mobile,new,1.0,1,1,1,2933.64
1435,2024-06-25,CA,mobile,returning,1.0,0,0,0,0.0
1436,2024-05-25,ES,mobile,vip,1.0,0,0,0,0.0
1437,2024-05-17,SG,desktop,new,1.0,0,0,0,0.0
1438,2024-04-24,DE,mobile,new,1.0,1,0,0,401.48
1439,2024-02-23,UK,desktop,new,1.0,0,0,0,0.0
1440,2024-03-19,IT,mobile,returning,1.0,1,1,1,4465.95
1441,2024-01-15,CA,mobile,new,1.0,1,0,0,202.38
1442,2024-05-18,SG,mobile,new,1.0,0,0,0,0.0
1443,2024-06-16,US,desktop,returning,1.0,1,1,0,3754.56
1444,2024-04-27,ES,mobile,new,1.0,1,0,0,3806.03
1445,2024-04-21,IT,mobile,returning,1.0,1,1,1,4767.9
1446,2024-04-15,AU,mobile,new,1.0,0,0,0,0.0
1447,2024-04-14,DE,mobile,returning,1.0,1,0,0,317.97
1448,2024-02-16,UK,tablet,new,1.0,1,1,1,3004.44
1449,2024-04-27,NL,mobile,new,1.0,1,1,1,2167.81
1450,05.05.2024,SG,desktop,returning,1.0,1,1,0,1686.63
1451,2024-05-27,US,desktop,new,1.0,1,1,0,497.08
1452,04.07.2024,ES,mobile,new,1.0,1,1,0,2835.14
1453,2024-05-29,AU,mobile,vip,1.0,1,0,0,2421.25
1454,2024-02-17,SG,desktop,new,1.0,1,0,0,567.54
1455,2024-03-22,AU,mobile,returning,1.0,0,0,0,0.0
1456,2024-01-16,IT,mobile,new,1.0,1,0,0,3081.82
1457,05.12.2024,IT,desktop,new,1.0,1,1,1,3702.87
1458,2024-03-14,CA,desktop,new,1.0,1,0,0,3848.03
1459,2024-01-21,SG,desktop,vip,1.0,0,0,0,0.0
1460,03.01.2024,UK,desktop,new,1.0,1,1,0,4531.6
1461,2024-01-24,ES,mobile,returning,1.0,1,1,0,2076.88
1462,2024-01-23,NL,mobile,vip,1.0,1,0,0,4767.71
1463,2024-03-27,NL,mobile,new,1.0,0,0,0,0.0
1464,2024-05-18,DE,desktop,returning,1.0,1,0,0,4333.88
1465,2024-06-23,DE,tablet,returning,1.0,1,0,0,1517.68
1466,01.02.2024,ES,mobile,new,1.0,0,0,0,0.0
1467,2024-02-22,SG,mobile,new,1.0,1,0,0,838.45
1468,2024-05-18,SG,mobile,new,1.0,1,0,0,2205.18
1469,2024-01-15,IT,desktop,returning,1.0,1,0,0,2039.4
1470,2024-05-19,US,mobile,returning,1.0,1,1,0,2899.81
1471,05.01.2024,DE,mobile,new,1.0,1,1,1,2937.76
1472,05.02.2024,US,tablet,new,1.0,1,0,0,3762.44
1473,06.12.2024,SG,desktop,vip,1.0,1,0,0,2573.96
1474,04.01.2024,DE,mobile,new,1.0,1,0,0,568.87
1475,2024-01-23,NL,tablet,returning,1.0,0,0,0,0.0
1476,06.03.2024,AU,mobile,new,1.0,1,1,0,4298.54
1477,2024-03-28,DE,mobile,returning,1.0,1,1,0,1583.33
1478,2024-05-21,SG,mobile,vip,1.0,1,0,0,4857.92
1479,04.08.2024,SG,desktop,new,1.0,1,0,0,633.41
1480,2024-01-27,AU,desktop,new,1.0,1,1,0,4793.34
1481,2024-01-21,US,mobile,new,1.0,1,1,0,500.51
1482,2024-02-18,ES,tablet,new,1.0,0,0,0,0.0
1483,2024-02-13,AU,mobile,new,1.0,1,0,0,1193.63
1484,2024-02-13,NL,desktop,returning,1.0,0,0,0,0.0
1485,05.07.2024,SG,desktop,new,1.0,0,0,0,0.0
1486,2024-06-18,UK,mobile,new,1.0,1,1,1,280.57
1487,2024-01-23,NL,mobile,returning,1.0,1,0,0,3540.31
1488,05.08.2024,US,desktop,returning,1.0,1,0,0,4258.98
1489,05.04.2024,AU,mobile,new,1.0,1,1,0,2198.65
1490,02.05.2024,SG,desktop,returning,1.0,1,1,0,4646.18
1491,2024-02-24,SG,mobile,returning,1.0,0,0,0,0.0
1492,2024-04-19,AU,desktop,new,1.0,1,0,0,2971.98
1493,2024-01-16,ES,mobile,new,1.0,0,0,0,0.0
1494,2024-03-29,AU,mobile,new,1.0,0,0,0,0.0
1495,2024-01-18,DE,mobile,returning,1.0,1,1,1,3168.54
1496,02.07.2024,FR,desktop,returning,1.0,1,0,0,4234.83
1497,2024-01-20,ES,mobile,returning,1.0,1,1,0,1519.16
1498,2024-01-19,FR,mobile,new,1.0,1,0,0,1803.62
1499,2024-01-13,US,tablet,new,1.0,1,1,0,4534.46
1500,2024-01-17,IT,desktop,returning,1.0,1,1,1,4509.77
1501,2024-01-30,NL,mobile,new,1.0,1,0,0,4883.59
1502,02.12.2024,CA,tablet,new,1.0,1,1,0,4514.1
1503,2024-02-17,AU,desktop,new,1.0,0,0,0,0.0
1504,02.12.2024,NL,mobile,returning,1.0,0,0,0,0.0
1505,04.02.2024,CA,mobile,new,1.0,1,1,0,680.49
1506,2024-04-23,US,desktop,new,1.0,1,1,0,4127.44
1507,03.06.2024,US,desktop,returning,1.0,1,0,0,2078.7
1508,2024-04-28,IT,mobile,returning,1.0,1,1,0,4954.47
1509,2024-02-22,ES,mobile,returning,1.0,1,1,1,2387.79
